pincode,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,Migration_Score,Birth_Activity,Compliance_Gap
560009,KARNATAKA,BENGALURU,7.0,3.0,6.0,7.0,45.0,79.0,101.0,45.0,7.0,-76.0
560010,KARNATAKA,BENGALURU,464.0,128.0,103.0,200.0,1787.0,2229.0,3951.0,1787.0,464.0,-2101.0
560011,KARNATAKA,BENGALURU,153.0,32.0,10.0,123.0,1191.0,1564.0,2620.0,1191.0,153.0,-1532.0
560012,KARNATAKA,BENGALURU,2.0,1.0,0.0,4.0,21.0,26.0,14.0,21.0,2.0,-25.0
560013,KARNATAKA,BENGALURU,46.0,16.0,1.0,77.0,504.0,747.0,836.0,504.0,46.0,-731.0
560014,KARNATAKA,BENGALURU,11.0,2.0,0.0,15.0,135.0,210.0,228.0,135.0,11.0,-208.0
560015,KARNATAKA,BENGALURU,66.0,18.0,2.0,73.0,545.0,863.0,1294.0,545.0,66.0,-845.0
560016,KARNATAKA,BENGALURU,1047.0,467.0,307.0,912.0,6182.0,3633.0,4601.0,6182.0,1047.0,-3166.0
560017,KARNATAKA,BENGALURU,154.0,85.0,27.0,177.0,1128.0,1231.0,2233.0,1128.0,154.0,-1146.0
560018,KARNATAKA,BENGALURU,139.0,17.0,4.0,157.0,1049.0,1780.0,3336.0,1049.0,139.0,-1763.0
560019,KARNATAKA,BENGALURU,71.0,20.0,6.0,31.0,543.0,701.0,1276.0,543.0,71.0,-681.0
560020,KARNATAKA,BENGALURU,44.0,9.0,2.0,28.0,323.0,514.0,1135.0,323.0,44.0,-505.0
560021,KARNATAKA,BENGALURU,200.0,27.0,6.0,250.0,1880.0,2887.0,5339.0,1880.0,200.0,-2860.0
560022,KARNATAKA,BANGALORE,122.0,23.0,5.0,146.0,1211.0,1963.0,3007.0,1211.0,122.0,-1940.0
560023,KARNATAKA,BENGALURU,202.0,40.0,5.0,658.0,3798.0,2747.0,5169.0,3798.0,202.0,-2707.0
560024,KARNATAKA,BENGALURU,239.0,110.0,68.0,120.0,1135.0,1061.0,1768.0,1135.0,239.0,-951.0
560025,KARNATAKA,BENGALURU,23.0,13.0,10.0,18.0,294.0,208.0,349.0,294.0,23.0,-195.0
560026,KARNATAKA,BANGALORE,455.0,91.0,3.0,973.0,6142.0,5387.0,9048.0,6142.0,455.0,-5296.0
560027,KARNATAKA,BENGALURU,182.0,65.0,34.0,118.0,1107.0,1094.0,2059.0,1107.0,182.0,-1029.0
560028,KARNATAKA,BANGALORE,19.0,0.0,0.0,16.0,133.0,290.0,633.0,133.0,19.0,-290.0
560029,KARNATAKA,BENGALURU,534.0,192.0,79.0,136.0,1663.0,1959.0,3237.0,1663.0,534.0,-1767.0
560030,KARNATAKA,BENGALURU,117.0,23.0,3.0,146.0,1319.0,1362.0,2734.0,1319.0,117.0,-1339.0
560032,KARNATAKA,BENGALURU,1477.0,424.0,158.0,1271.0,8388.0,5441.0,7802.0,8388.0,1477.0,-5017.0
560033,KARNATAKA,BENGALURU,115.0,29.0,4.0,120.0,1195.0,1298.0,3091.0,1195.0,115.0,-1269.0
560034,KARNATAKA,BENGALURU,117.0,58.0,46.0,88.0,847.0,631.0,1215.0,847.0,117.0,-573.0
560035,KARNATAKA,BENGALURU,620.0,424.0,395.0,491.0,3495.0,1359.0,1755.0,3495.0,620.0,-935.0
560036,KARNATAKA,BENGALURU,942.0,459.0,185.0,1445.0,9395.0,2990.0,3054.0,9395.0,942.0,-2531.0
560037,KARNATAKA,BENGALURU,666.0,542.0,583.0,389.0,3783.0,2620.0,4593.0,3783.0,666.0,-2078.0
560038,KARNATAKA,BENGALURU,134.0,74.0,81.0,101.0,756.0,709.0,1483.0,756.0,134.0,-635.0
560039,KARNATAKA,BENGALURU,158.0,25.0,4.0,180.0,899.0,2015.0,3248.0,899.0,158.0,-1990.0
560040,KARNATAKA,BENGALURU,148.0,32.0,3.0,229.0,1837.0,2236.0,4142.0,1837.0,148.0,-2204.0
560041,KARNATAKA,BENGALURU,161.0,56.0,21.0,96.0,848.0,898.0,1639.0,848.0,161.0,-842.0
560042,KARNATAKA,BENGALURU,14.0,4.0,4.0,19.0,161.0,143.0,231.0,161.0,14.0,-139.0
560043,KARNATAKA,BENGALURU,1305.0,839.0,623.0,1111.0,9092.0,4024.0,7097.0,9092.0,1305.0,-3185.0
560045,KARNATAKA,BENGALURU,2055.0,531.0,101.0,1602.0,10440.0,7213.0,11201.0,10440.0,2055.0,-6682.0
560046,KARNATAKA,BENGALURU,155.0,48.0,17.0,95.0,869.0,871.0,1468.0,869.0,155.0,-823.0
560047,KARNATAKA,BENGALURU,706.0,211.0,65.0,525.0,3852.0,2793.0,5661.0,3852.0,706.0,-2582.0
560048,KARNATAKA,BENGALURU,483.0,295.0,209.0,251.0,2061.0,1705.0,1640.0,2061.0,483.0,-1410.0
560049,KARNATAKA,BENGALURU,1086.0,406.0,218.0,1150.0,8265.0,2564.0,2905.0,8265.0,1086.0,-2158.0
560050,KARNATAKA,BENGALURU,102.0,19.0,9.0,123.0,1647.0,1341.0,2064.0,1647.0,102.0,-1322.0
560051,KARNATAKA,BENGALURU,93.0,22.0,1.0,140.0,935.0,1139.0,1930.0,935.0,93.0,-1117.0
560052,KARNATAKA,BENGALURU,1.0,0.0,2.0,1.0,25.0,1.0,4.0,25.0,1.0,-1.0
560053,KARNATAKA,BENGALURU,83.0,27.0,4.0,86.0,793.0,1108.0,2027.0,793.0,83.0,-1081.0
560054,KARNATAKA,BENGALURU,88.0,29.0,1.0,133.0,1240.0,1309.0,2088.0,1240.0,88.0,-1280.0
560055,KARNATAKA,BENGALURU,15.0,3.0,10.0,44.0,372.0,171.0,279.0,372.0,15.0,-168.0
560056,KARNATAKA,BENGALURU,185.0,44.0,4.0,275.0,2170.0,2219.0,4091.0,2170.0,185.0,-2175.0
560057,KARNATAKA,BENGALURU,145.0,15.0,4.0,249.0,1667.0,2303.0,2332.0,1667.0,145.0,-2288.0
560058,KARNATAKA,BENGALURU,640.0,156.0,73.0,591.0,4423.0,3558.0,4818.0,4423.0,640.0,-3402.0
560059,KARNATAKA,BENGALURU,61.0,6.0,3.0,67.0,503.0,318.0,515.0,503.0,61.0,-312.0
560060,KARNATAKA,BENGALURU,491.0,122.0,24.0,1043.0,6739.0,3332.0,5540.0,6739.0,491.0,-3210.0
560061,KARNATAKA,BENGALURU,894.0,339.0,85.0,544.0,4571.0,2805.0,4104.0,4571.0,894.0,-2466.0
560062,KARNATAKA,BENGALURU,642.0,244.0,59.0,655.0,4877.0,3036.0,3610.0,4877.0,642.0,-2792.0
560063,KARNATAKA,BENGALURU,22.0,8.0,3.0,41.0,493.0,256.0,271.0,493.0,22.0,-248.0
560064,KARNATAKA,BENGALURU,1581.0,562.0,258.0,1891.0,16314.0,4886.0,6664.0,16314.0,1581.0,-4324.0
560065,KARNATAKA,BENGALURU,25.0,10.0,0.0,29.0,348.0,344.0,385.0,348.0,25.0,-334.0
560066,KARNATAKA,BENGALURU,803.0,516.0,383.0,1217.0,8642.0,2062.0,2497.0,8642.0,803.0,-1546.0
560067,KARNATAKA,BENGALURU,1137.0,499.0,465.0,1024.0,6982.0,2948.0,2959.0,6982.0,1137.0,-2449.0
560068,KARNATAKA,BENGALURU,1855.0,1007.0,644.0,1597.0,11801.0,6113.0,9137.0,11801.0,1855.0,-5106.0
560069,KARNATAKA,BENGALURU,22.0,5.0,3.0,9.0,174.0,314.0,507.0,174.0,22.0,-309.0
560070,KARNATAKA,BENGALURU,188.0,38.0,14.0,147.0,1739.0,2207.0,4080.0,1739.0,188.0,-2169.0
560071,KARNATAKA,BENGALURU,24.0,4.0,5.0,47.0,408.0,284.0,332.0,408.0,24.0,-280.0
560072,KARNATAKA,BANGALORE,200.0,39.0,5.0,532.0,3254.0,2592.0,4770.0,3254.0,200.0,-2553.0
560073,KARNATAKA,BENGALURU,259.0,50.0,4.0,848.0,5800.0,3313.0,3313.0,5800.0,259.0,-3263.0
560074,KARNATAKA,BENGALURU,17.0,4.0,2.0,60.0,460.0,125.0,240.0,460.0,17.0,-121.0
560075,KARNATAKA,BENGALURU,204.0,153.0,75.0,237.0,1368.0,1360.0,2353.0,1368.0,204.0,-1207.0
560076,KARNATAKA,BENGALURU,975.0,546.0,226.0,1109.0,8623.0,3890.0,5016.0,8623.0,975.0,-3344.0
560077,KARNATAKA,BENGALURU,1054.0,564.0,343.0,717.0,5617.0,2675.0,4572.0,5617.0,1054.0,-2111.0
560078,KARNATAKA,BENGALURU,1207.0,523.0,146.0,1189.0,9629.0,4544.0,6309.0,9629.0,1207.0,-4021.0
560079,KARNATAKA,BENGALURU,285.0,57.0,8.0,900.0,5776.0,4667.0,8109.0,5776.0,285.0,-4610.0
560080,KARNATAKA,BENGALURU,5.0,3.0,1.0,1.0,61.0,25.0,52.0,61.0,5.0,-22.0
560081,KARNATAKA,BENGALURU,1.0,1.0,0.0,5.0,54.0,3.0,7.0,54.0,1.0,-2.0
560082,KARNATAKA,BENGALURU,145.0,23.0,3.0,157.0,1647.0,968.0,1200.0,1647.0,145.0,-945.0
560083,KARNATAKA,BENGALURU,436.0,102.0,20.0,866.0,5352.0,2433.0,2972.0,5352.0,436.0,-2331.0
560084,KARNATAKA,BENGALURU,503.0,173.0,80.0,223.0,2068.0,1900.0,4455.0,2068.0,503.0,-1727.0
560085,KARNATAKA,BENGALURU,488.0,157.0,38.0,652.0,5813.0,2892.0,4540.0,5813.0,488.0,-2735.0
560086,KARNATAKA,BENGALURU,127.0,21.0,4.0,154.0,1072.0,1661.0,3557.0,1072.0,127.0,-1640.0
560087,KARNATAKA,BENGALURU,784.0,366.0,326.0,571.0,3523.0,1527.0,1536.0,3523.0,784.0,-1161.0
560088,KARNATAKA,BENGALURU,26.0,3.0,1.0,22.0,264.0,195.0,158.0,264.0,26.0,-192.0
560089,KARNATAKA,BENGALURU,54.0,3.0,0.0,70.0,697.0,482.0,559.0,697.0,54.0,-479.0
560090,KARNATAKA,BENGALURU,128.0,24.0,4.0,255.0,1999.0,1589.0,2174.0,1999.0,128.0,-1565.0
560091,KARNATAKA,BENGALURU,1495.0,320.0,81.0,1623.0,11347.0,6332.0,9371.0,11347.0,1495.0,-6012.0
560092,KARNATAKA,BENGALURU,305.0,110.0,90.0,268.0,2208.0,1323.0,1996.0,2208.0,305.0,-1213.0
560093,KARNATAKA,BENGALURU,249.0,151.0,121.0,282.0,1626.0,1036.0,1257.0,1626.0,249.0,-885.0
560094,KARNATAKA,BENGALURU,197.0,79.0,32.0,218.0,2088.0,1739.0,2667.0,2088.0,197.0,-1660.0
560095,KARNATAKA,BENGALURU,26.0,11.0,4.0,21.0,292.0,293.0,724.0,292.0,26.0,-282.0
560096,KARNATAKA,BENGALURU,159.0,19.0,0.0,298.0,1933.0,2188.0,3393.0,1933.0,159.0,-2169.0
560097,KARNATAKA,BENGALURU,832.0,271.0,78.0,491.0,4958.0,3163.0,4819.0,4958.0,832.0,-2892.0
560098,KARNATAKA,BENGALURU,225.0,82.0,29.0,339.0,2650.0,1531.0,2212.0,2650.0,225.0,-1449.0
560099,KARNATAKA,BENGALURU,691.0,333.0,96.0,889.0,5336.0,2206.0,2623.0,5336.0,691.0,-1873.0
560100,KARNATAKA,BENGALURU,1149.0,700.0,233.0,1680.0,12614.0,3083.0,4178.0,12614.0,1149.0,-2383.0
560102,KARNATAKA,BENGALURU,338.0,233.0,194.0,307.0,2207.0,1367.0,2235.0,2207.0,338.0,-1134.0
560103,KARNATAKA,BENGALURU,315.0,253.0,250.0,270.0,1827.0,1131.0,1369.0,1827.0,315.0,-878.0
560104,KARNATAKA,BENGALURU,19.0,6.0,2.0,34.0,194.0,186.0,293.0,194.0,19.0,-180.0
560105,KARNATAKA,BENGALURU,200.0,58.0,7.0,411.0,2794.0,1763.0,2219.0,2794.0,200.0,-1705.0
560106,KARNATAKA,BANGALORE,0.0,0.0,0.0,1.0,3.0,0.0,4.0,3.0,0.0,0.0
560107,KARNATAKA,BENGALURU,5.0,1.0,1.0,11.0,77.0,25.0,15.0,77.0,5.0,-24.0
560108,KARNATAKA,BENGALURU,23.0,7.0,2.0,31.0,186.0,98.0,154.0,186.0,23.0,-91.0
560109,KARNATAKA,BENGALURU,39.0,14.0,3.0,84.0,696.0,268.0,278.0,696.0,39.0,-254.0
560110,KARNATAKA,BENGALURU,14.0,3.0,0.0,36.0,193.0,124.0,184.0,193.0,14.0,-121.0
560111,KARNATAKA,BENGALURU,6.0,0.0,1.0,19.0,106.0,22.0,26.0,106.0,6.0,-22.0
560112,KARNATAKA,BENGALURU,0.0,0.0,2.0,3.0,29.0,0.0,2.0,29.0,0.0,0.0
560113,KARNATAKA,BENGALURU,6.0,4.0,2.0,4.0,92.0,11.0,13.0,92.0,6.0,-7.0
560114,KARNATAKA,BENGALURU,16.0,11.0,4.0,26.0,179.0,97.0,85.0,179.0,16.0,-86.0
560115,KARNATAKA,BENGALURU,4.0,2.0,2.0,10.0,74.0,10.0,9.0,74.0,4.0,-8.0
560117,KARNATAKA,BANGALORE RURAL,0.0,0.0,0.0,0.0,18.0,1.0,1.0,18.0,0.0,-1.0
561101,KARNATAKA,RAMANAGAR,88.0,28.0,0.0,76.0,587.0,568.0,560.0,587.0,88.0,-540.0
561201,KARNATAKA,RAMANAGAR,61.0,8.0,0.0,28.0,285.0,432.0,524.0,285.0,61.0,-424.0
561202,KARNATAKA,TUMKUR,317.0,29.0,1.0,359.0,2613.0,2201.0,2768.0,2613.0,317.0,-2172.0
561203,KARNATAKA,BANGALORE RURAL,425.0,36.0,5.0,2145.0,14025.0,3908.0,3535.0,14025.0,425.0,-3872.0
561204,KARNATAKA,BANGALORE RURAL,100.0,8.0,1.0,126.0,1433.0,857.0,1058.0,1433.0,100.0,-849.0
561205,KARNATAKA,BANGALORE RURAL,47.0,6.0,1.0,76.0,897.0,480.0,473.0,897.0,47.0,-474.0
561206,KARNATAKA,CHIKKABALLAPUR,76.0,10.0,1.0,90.0,615.0,439.0,432.0,615.0,76.0,-429.0
561207,KARNATAKA,CHIKKABALLAPUR,250.0,24.0,0.0,360.0,2842.0,2159.0,2021.0,2842.0,250.0,-2135.0
561208,KARNATAKA,CHIKKABALLAPUR,171.0,24.0,0.0,184.0,1273.0,1622.0,1399.0,1273.0,171.0,-1598.0
561209,KARNATAKA,CHIKKABALLAPUR,72.0,7.0,0.0,83.0,638.0,562.0,601.0,638.0,72.0,-555.0
561210,KARNATAKA,CHIKKABALLAPUR,111.0,7.0,0.0,92.0,736.0,677.0,636.0,736.0,111.0,-670.0
561211,KARNATAKA,CHIKKABALLAPUR,89.0,20.0,1.0,128.0,940.0,690.0,848.0,940.0,89.0,-670.0
561212,KARNATAKA,CHIKKABALLAPUR,71.0,12.0,0.0,79.0,489.0,573.0,640.0,489.0,71.0,-561.0
561213,KARNATAKA,CHIKKABALLAPUR,128.0,18.0,0.0,170.0,1113.0,1077.0,997.0,1113.0,128.0,-1059.0
561228,KARNATAKA,CHIKKABALLAPUR,56.0,8.0,0.0,63.0,509.0,552.0,418.0,509.0,56.0,-544.0
562101,KARNATAKA,CHIKKABALLAPUR,253.0,17.0,2.0,560.0,3609.0,2044.0,2089.0,3609.0,253.0,-2027.0
562102,KARNATAKA,CHIKKABALLAPUR,133.0,10.0,2.0,265.0,1850.0,1369.0,1253.0,1850.0,133.0,-1359.0
562103,KARNATAKA,CHIKKABALLAPUR,90.0,8.0,2.0,144.0,1013.0,631.0,666.0,1013.0,90.0,-623.0
562104,KARNATAKA,CHIKKABALLAPUR,184.0,17.0,1.0,206.0,1636.0,830.0,972.0,1636.0,184.0,-813.0
562105,KARNATAKA,CHIKKABALLAPUR,326.0,25.0,2.0,465.0,3942.0,1978.0,1918.0,3942.0,326.0,-1953.0
562106,KARNATAKA,BENGALURU,324.0,65.0,15.0,328.0,2121.0,2307.0,3781.0,2121.0,324.0,-2242.0
562107,KARNATAKA,BENGALURU,167.0,43.0,2.0,507.0,2672.0,1778.0,2011.0,2672.0,167.0,-1735.0
562108,KARNATAKA,RAMANAGAR,73.0,31.0,0.0,91.0,755.0,752.0,747.0,755.0,73.0,-721.0
562109,KARNATAKA,RAMANAGAR,166.0,41.0,1.0,320.0,1957.0,1508.0,1439.0,1957.0,166.0,-1467.0
562110,KARNATAKA,BANGALORE RURAL,355.0,50.0,26.0,759.0,6128.0,2214.0,2589.0,6128.0,355.0,-2164.0
562111,KARNATAKA,BANGALORE RURAL,131.0,7.0,0.0,160.0,1196.0,774.0,930.0,1196.0,131.0,-767.0
562112,KARNATAKA,RAMANAGAR,158.0,12.0,7.0,104.0,1164.0,1526.0,1349.0,1164.0,158.0,-1514.0
562114,KARNATAKA,BANGALORE RURAL,420.0,46.0,28.0,1042.0,7653.0,2834.0,3102.0,7653.0,420.0,-2788.0
562117,KARNATAKA,RAMANAGAR,358.0,58.0,2.0,534.0,5164.0,2587.0,3373.0,5164.0,358.0,-2529.0
562119,KARNATAKA,RAMANAGAR,121.0,22.0,1.0,222.0,2951.0,1050.0,1209.0,2951.0,121.0,-1028.0
562120,KARNATAKA,RAMANAGAR,182.0,41.0,0.0,217.0,2205.0,1361.0,1676.0,2205.0,182.0,-1320.0
562121,KARNATAKA,RAMANAGAR,73.0,8.0,0.0,76.0,604.0,438.0,514.0,604.0,73.0,-430.0
562122,KARNATAKA,BANGALORE RURAL,107.0,10.0,3.0,145.0,1657.0,1193.0,1209.0,1657.0,107.0,-1183.0
562123,KARNATAKA,BANGALORE RURAL,354.0,46.0,7.0,803.0,5387.0,3877.0,4118.0,5387.0,354.0,-3831.0
562125,KARNATAKA,BENGALURU,454.0,239.0,47.0,738.0,4636.0,1569.0,1583.0,4636.0,454.0,-1330.0
562126,KARNATAKA,RAMANAGAR,92.0,10.0,2.0,61.0,662.0,681.0,823.0,662.0,92.0,-671.0
562127,KARNATAKA,RAMANAGAR,124.0,40.0,0.0,105.0,1139.0,915.0,996.0,1139.0,124.0,-875.0
562128,KARNATAKA,RAMANAGAR,48.0,8.0,2.0,62.0,624.0,470.0,433.0,624.0,48.0,-462.0
562129,KARNATAKA,BANGALORE RURAL,115.0,11.0,1.0,155.0,1120.0,1012.0,1042.0,1120.0,115.0,-1001.0
562130,KARNATAKA,BENGALURU,139.0,13.0,0.0,167.0,1371.0,1426.0,2464.0,1371.0,139.0,-1413.0
562131,KARNATAKA,RAMANAGAR,78.0,9.0,0.0,21.0,411.0,454.0,559.0,411.0,78.0,-445.0
562132,KARNATAKA,BANGALORE RURAL,68.0,1.0,0.0,95.0,925.0,371.0,456.0,925.0,68.0,-370.0
562135,KARNATAKA,BANGALORE RURAL,142.0,16.0,1.0,203.0,1534.0,1600.0,1224.0,1534.0,142.0,-1584.0
562138,KARNATAKA,RAMANAGAR,206.0,30.0,0.0,330.0,3198.0,1473.0,1267.0,3198.0,206.0,-1443.0
562149,KARNATAKA,BENGALURU,129.0,20.0,12.0,136.0,1115.0,922.0,1168.0,1115.0,129.0,-902.0
562157,KARNATAKA,BENGALURU,140.0,32.0,26.0,109.0,1108.0,945.0,958.0,1108.0,140.0,-913.0
562159,KARNATAKA,RAMANAGAR,391.0,118.0,1.0,834.0,6852.0,3323.0,3317.0,6852.0,391.0,-3205.0
562160,KARNATAKA,RAMANAGAR,518.0,118.0,12.0,868.0,5810.0,2550.0,2182.0,5810.0,518.0,-2432.0
562161,KARNATAKA,RAMANAGAR,7.0,4.0,0.0,4.0,60.0,34.0,44.0,60.0,7.0,-30.0
562162,KARNATAKA,BENGALURU,27.0,2.0,0.0,92.0,851.0,161.0,210.0,851.0,27.0,-159.0
562163,KARNATAKA,BENGALURU RURAL,1.0,1.0,0.0,8.0,71.0,5.0,5.0,71.0,1.0,-4.0
562166,KARNATAKA,BENGALURU,0.0,0.0,0.0,2.0,13.0,0.0,3.0,13.0,0.0,0.0
563101,KARNATAKA,KOLAR,709.0,45.0,2.0,2078.0,13936.0,5456.0,6103.0,13936.0,709.0,-5411.0
563102,KARNATAKA,KOLAR,0.0,0.0,0.0,0.0,16.0,0.0,4.0,16.0,0.0,0.0
563113,KARNATAKA,KOLAR,77.0,6.0,0.0,65.0,531.0,585.0,728.0,531.0,77.0,-579.0
563114,KARNATAKA,KOLAR,244.0,14.0,11.0,521.0,3089.0,2535.0,2059.0,3089.0,244.0,-2521.0
563115,KARNATAKA,KOLAR,12.0,4.0,0.0,72.0,361.0,227.0,267.0,361.0,12.0,-223.0
563116,KARNATAKA,KOLAR,167.0,12.0,1.0,179.0,1474.0,941.0,1273.0,1474.0,167.0,-929.0
563117,KARNATAKA,KOLAR,25.0,1.0,0.0,34.0,186.0,241.0,386.0,186.0,25.0,-240.0
563118,KARNATAKA,KOLAR,43.0,1.0,0.0,40.0,305.0,210.0,314.0,305.0,43.0,-209.0
563119,KARNATAKA,KOLAR,25.0,4.0,0.0,45.0,230.0,278.0,351.0,230.0,25.0,-274.0
563120,KARNATAKA,KOLAR,86.0,5.0,0.0,71.0,553.0,590.0,818.0,553.0,86.0,-585.0
563121,KARNATAKA,KOLAR,120.0,8.0,0.0,120.0,853.0,887.0,1168.0,853.0,120.0,-879.0
563122,KARNATAKA,KOLAR,127.0,13.0,0.0,100.0,764.0,807.0,1287.0,764.0,127.0,-794.0
563123,KARNATAKA,CHIKKABALLAPUR,40.0,6.0,0.0,51.0,572.0,358.0,392.0,572.0,40.0,-352.0
563124,KARNATAKA,CHIKKABALLAPUR,75.0,16.0,1.0,71.0,530.0,905.0,959.0,530.0,75.0,-889.0
563125,KARNATAKA,CHIKKABALLAPUR,474.0,44.0,1.0,1018.0,7680.0,3031.0,2904.0,7680.0,474.0,-2987.0
563126,KARNATAKA,KOLAR,114.0,6.0,0.0,77.0,890.0,967.0,1132.0,890.0,114.0,-961.0
563127,KARNATAKA,KOLAR,87.0,9.0,2.0,139.0,470.0,759.0,737.0,470.0,87.0,-750.0
563128,KARNATAKA,CHIKKABALLAPUR,124.0,7.0,0.0,91.0,983.0,908.0,869.0,983.0,124.0,-901.0
563129,KARNATAKA,KOLAR,167.0,18.0,3.0,115.0,868.0,744.0,778.0,868.0,167.0,-726.0
563130,KARNATAKA,KOLAR,261.0,33.0,1.0,311.0,2333.0,2620.0,2448.0,2333.0,261.0,-2587.0
563131,KARNATAKA,KOLAR,360.0,37.0,7.0,821.0,4109.0,3255.0,3241.0,4109.0,360.0,-3218.0
563132,KARNATAKA,KOLAR,172.0,14.0,0.0,207.0,1112.0,1271.0,1127.0,1112.0,172.0,-1257.0
563133,KARNATAKA,KOLAR,70.0,7.0,0.0,72.0,699.0,560.0,627.0,699.0,70.0,-553.0
563134,KARNATAKA,KOLAR,56.0,2.0,1.0,54.0,430.0,519.0,604.0,430.0,56.0,-517.0
563135,KARNATAKA,KOLAR,186.0,13.0,1.0,132.0,1577.0,1930.0,1814.0,1577.0,186.0,-1917.0
563136,KARNATAKA,KOLAR,113.0,23.0,0.0,126.0,721.0,848.0,875.0,721.0,113.0,-825.0
563137,KARNATAKA,KOLAR,138.0,12.0,0.0,154.0,1175.0,871.0,752.0,1175.0,138.0,-859.0
563138,KARNATAKA,KOLAR,83.0,5.0,1.0,61.0,646.0,836.0,869.0,646.0,83.0,-831.0
563139,KARNATAKA,KOLAR,123.0,5.0,0.0,128.0,905.0,830.0,774.0,905.0,123.0,-825.0
563146,KARNATAKA,CHIKKABALLAPUR,78.0,8.0,0.0,62.0,734.0,579.0,487.0,734.0,78.0,-571.0
563159,KARNATAKA,CHIKKABALLAPUR,56.0,8.0,1.0,58.0,409.0,360.0,351.0,409.0,56.0,-352.0
563160,KARNATAKA,KOLAR,106.0,6.0,1.0,103.0,745.0,706.0,688.0,745.0,106.0,-700.0
563161,KARNATAKA,KOLAR,46.0,6.0,0.0,37.0,310.0,566.0,556.0,310.0,46.0,-560.0
563162,KARNATAKA,KOLAR,112.0,5.0,0.0,319.0,1682.0,1226.0,988.0,1682.0,112.0,-1221.0
563163,KARNATAKA,KOLAR,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
570001,KARNATAKA,MYSURU,99.0,10.0,4.0,111.0,829.0,1036.0,1299.0,829.0,99.0,-1026.0
570002,KARNATAKA,MYSURU,36.0,7.0,3.0,14.0,194.0,330.0,574.0,194.0,36.0,-323.0
570003,KARNATAKA,MYSURU,54.0,4.0,0.0,22.0,230.0,469.0,631.0,230.0,54.0,-465.0
570004,KARNATAKA,MYSURU,43.0,6.0,1.0,66.0,742.0,605.0,927.0,742.0,43.0,-599.0
570005,KARNATAKA,MYSORE,2.0,1.0,0.0,0.0,27.0,10.0,28.0,27.0,2.0,-9.0
570006,KARNATAKA,MYSORE,3.0,0.0,0.0,7.0,27.0,17.0,27.0,27.0,3.0,-17.0
570007,KARNATAKA,MYSURU,168.0,13.0,0.0,301.0,2052.0,1518.0,2034.0,2052.0,168.0,-1505.0
570008,KARNATAKA,MYSURU,250.0,17.0,5.0,249.0,2734.0,2348.0,3673.0,2734.0,250.0,-2331.0
570009,KARNATAKA,MYSURU,60.0,6.0,6.0,40.0,436.0,806.0,1088.0,436.0,60.0,-800.0
570010,KARNATAKA,MYSORE,108.0,11.0,1.0,107.0,931.0,936.0,1369.0,931.0,108.0,-925.0
570011,KARNATAKA,MYSORE,62.0,10.0,3.0,72.0,653.0,688.0,1023.0,653.0,62.0,-678.0
570012,KARNATAKA,MYSURU,12.0,2.0,2.0,4.0,117.0,179.0,215.0,117.0,12.0,-177.0
570014,KARNATAKA,MYSURU,17.0,0.0,0.0,15.0,125.0,168.0,203.0,125.0,17.0,-168.0
570015,KARNATAKA,MYSURU,56.0,9.0,4.0,47.0,487.0,533.0,828.0,487.0,56.0,-524.0
570016,KARNATAKA,MYSORE,107.0,13.0,3.0,174.0,1437.0,1481.0,2030.0,1437.0,107.0,-1468.0
570017,KARNATAKA,MYSURU,93.0,14.0,4.0,326.0,1955.0,1228.0,1936.0,1955.0,93.0,-1214.0
570018,KARNATAKA,MYSURU,57.0,10.0,0.0,76.0,749.0,811.0,888.0,749.0,57.0,-801.0
570019,KARNATAKA,MYSURU,948.0,59.0,27.0,1033.0,7998.0,3827.0,4357.0,7998.0,948.0,-3768.0
570020,KARNATAKA,MYSURU,11.0,0.0,3.0,10.0,119.0,181.0,223.0,119.0,11.0,-181.0
570021,KARNATAKA,MYSURU,32.0,5.0,1.0,23.0,207.0,401.0,603.0,207.0,32.0,-396.0
570022,KARNATAKA,MYSURU,60.0,9.0,2.0,36.0,472.0,608.0,1025.0,472.0,60.0,-599.0
570023,KARNATAKA,MYSURU,153.0,27.0,14.0,114.0,1369.0,968.0,1787.0,1369.0,153.0,-941.0
570024,KARNATAKA,MYSORE,20.0,2.0,1.0,9.0,141.0,194.0,284.0,141.0,20.0,-192.0
570025,KARNATAKA,MYSURU,15.0,0.0,0.0,16.0,169.0,225.0,246.0,169.0,15.0,-225.0
570026,KARNATAKA,MYSURU,104.0,11.0,6.0,108.0,1303.0,1197.0,1735.0,1303.0,104.0,-1186.0
570027,KARNATAKA,MYSURU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
570028,KARNATAKA,MYSURU,80.0,2.0,0.0,90.0,769.0,473.0,682.0,769.0,80.0,-471.0
570029,KARNATAKA,MYSURU,13.0,2.0,0.0,51.0,485.0,157.0,220.0,485.0,13.0,-155.0
570030,KARNATAKA,MYSURU,6.0,0.0,0.0,11.0,116.0,56.0,92.0,116.0,6.0,-56.0
570031,KARNATAKA,MYSURU,7.0,2.0,0.0,4.0,137.0,112.0,168.0,137.0,7.0,-110.0
570032,KARNATAKA,MYSURU,9.0,3.0,0.0,22.0,182.0,125.0,215.0,182.0,9.0,-122.0
